Word,Socialness,Concreteness
thriving,3.5238095238095200,2.1
throat,2.142857142857140,4.97
throbbing,2.1052631578947400,3.63
throttle,1.9130434782608700,4.24
throwback,3.869565217391300,2.23
thrower,4,3.46
thrust,3.7142857142857100,3.29
thud,2.090909090909090,3.2
thunderbolt,1.6363636363636400,4.28
thunderclap,2.1176470588235300,3.96
thunderstorm,1.4782608695652200,4.83
ticklish,3.909090909090910,3.22
tidal,1.9047619047619000,3.14
tidings,3.9047619047619000,2.8
tidy,3.55,3.03
tiger,1.375,5
tighten,2.5238095238095200,3.33
tightrope,2.6842105263157900,4.78
tights,2.2857142857142900,4.62
time,2.88,3.07
timeless,2.869565217391300,1.57
timeout,3.375,3.25
timid,4.545454545454550,2.22
timing,2.7142857142857100,2.86
tinfoil,1.65,4.96
tingle,2.380952380952380,3.16
tinkle,2,3.52
tinkling,1.9545454545454500,3.77
tiny,2,3.11
tipsy,3.380952380952380,2.35
tiptoe,3,3.89
tired,3.3333333333333300,3
tireless,3.090909090909090,2.38
tiresome,3.7,2.08
tiring,3.5238095238095200,2.52
title,3.227272727272730,3.32
toast,2.3,4.93
toaster,1.5454545454545500,4.9
toasty,2.380952380952380,3.38
tobacco,3.3333333333333300,4.88
toddler,5.083333333333330,4.29
toffee,1.9130434782608700,4.89
tofu,1.9473684210526300,4.86
toga,2.1904761904761900,4.73
togetherness,6.65,2.62
toil,3.411764705882350,2.67
toilet,1.9166666666666700,4.97
tolerance,5.478260869565220,2.11
tolerant,5.909090909090910,2.07
tolerate,5.761904761904760,1.78
toll,3.391304347826090,3.54
tombstone,2.857142857142860,4.71
ton,2.5714285714285700,4.17
tone,4.05,3.07
toner,1.6842105263157900,4.17
tongs,1.5454545454545500,5
toothache,2.739130434782610,3.42
toothbrush,1.565217391304350,5
toothless,2.55,4.26
toothpaste,1.2608695652173900,4.97
toothpick,1.8333333333333300,4.93
topic,3.608695652173910,2.59
topical,3.136363636363640,2.76
topple,2.739130434782610,3.59
torment,3.7916666666666700,2.62
tornado,2.0434782608695700,4.53
torrent,2.1052631578947400,3.31
torrid,2.1,2.17
tortoise,1.7727272727272700,4.87
total,1.9130434782608700,2.8
touchdown,3.8181818181818200,3.88
touchy,4.608695652173910,2.44
tough,3.5454545454545500,2.5
toughen,3.761904761904760,2.41
tour,4.76,3.38
tourism,6.130434782608700,3
tourist,5.818181818181820,4.59
tournament,5.666666666666670,4.11
towering,2.1818181818181800,2.93
town,5.65,4.64
township,5.35,3.15
townspeople,6,4.21
toxic,3.4347826086956500,3.13
toxicity,3.7083333333333300,2.79
toxin,1.4285714285714300,3.89
traceable,3.0454545454545500,2.14
tracer,2,3.57
tracker,3.65,3.89
trade,6,3.08
trademark,3.05,3.13
traffic,5.714285714285710,4.67
trafficking,5.916666666666670,2.54
tragedy,4.368421052631580,2.07
trailer,1.8571428571428600,4.79
trainee,5.666666666666670,3.89
trainer,5.739130434782610,4.31
training,4.625,3.3
trait,3.55,2.72
traitorous,4.5,1.71
trajectory,2,3.1
trample,3.1739130434782600,3.28
trampoline,2.1818181818181800,5
trance,2.4285714285714300,3
tranquil,2.590909090909090,1.9
tranquility,4.409090909090910,2.33
tranquilizer,1.85,4.55
transaction,5.130434782608700,2.9
transatlantic,3.1904761904761900,2.88
transcend,3.380952380952380,1.93
transcript,3.130434782608700,4.07
transcription,3.5238095238095200,3.32
transfer,3.3043478260869600,3.04
transference,2.5789473684210500,1.86
transformation,3.5714285714285700,2.94
transformer,2.8260869565217400,3.75
transfusion,3.4,3.41
transistor,1.55,4.12
transit,4.590909090909090,3.61
translate,4.083333333333330,2.69
translation,3.739130434782610,2.96
translator,5.565217391304350,3.86
transmission,3.1818181818181800,4
transmit,3.8181818181818200,3.31
transmitter,3.5238095238095200,4.37
transparent,2.9583333333333300,3.18
transplant,4.041666666666670,3.77
transport,4.130434782608700,3.5
transportation,4.363636363636360,3.89
transporter,4.434782608695650,3.96
transsexual,4.714285714285710,3.45
transvestite,5.095238095238100,3.85
trashy,2.8260869565217400,2.81
trauma,4.7727272727272700,2.72
traumatic,4.2105263157894700,2.37
travel,5.304347826086960,3.67
traveler,5.909090909090910,4.07
travesty,3.4761904761904800,2.07
treacherous,3.95,2.21
treachery,4.95,1.69
treadmill,2.85,4.93
treason,5,2.03
treasure,2.590909090909090,4.32
treasured,3.9047619047619000,2.52
treasurer,3.869565217391300,3.73
treasury,3.125,3.33
treatable,4.285714285714290,2.55
treatment,4.375,2.93
treaty,4.458333333333330,3.07
tremble,2.227272727272730,3.61
tremor,2.857142857142860,3.89
trend,5.9523809523809500,2.42
trendy,5.291666666666670,2.33
trespass,4.363636363636360,3.43
trial,4.88,3.07
triangle,2.125,4.52
triangulate,2.210526315789470,2.81
triathlon,4.434782608695650,3.26
tribal,5.130434782608700,2.5
tribunal,4.636363636363640,2.7
tribune,4.590909090909090,2.93
tribute,4.958333333333330,2.67
trick,3.136363636363640,3.36
trickery,3.8181818181818200,1.9
trickster,4.5,3.21
tricky,3.4,2.04
tricycle,2.5217391304347800,4.68
trident,1.5909090909090900,4.5
trifle,2.238095238095240,2.69
trillion,2.227272727272730,2.72
trilogy,1.9565217391304300,3.5
trimester,3.260869565217390,2.78
tripe,1.7272727272727300,3.54
triplicate,1.9,2.96
triumph,5.333333333333330,2.17
triumphant,4.521739130434780,2
trivia,4.142857142857140,2.64
troll,4.04,4.28
trombone,1.9166666666666700,4.9
trooper,4.181818181818180,4
tropic,2.863636363636360,3.16
tropical,2.608695652173910,3.25
trouble,3.5833333333333300,2.25
troublemaker,5.391304347826090,2.96
troublesome,4.454545454545450,2.04
trousers,2,4.93
truce,5.8,2.47
trump,2.608695652173910,2.57
trumpet,2.3043478260869600,4.86
trust,6.285714285714290,2.04
trustee,4.391304347826090,3.3
trusty,5.909090909090910,2.23
truth,4.315789473684210,1.96
truthful,5.5,1.9
try,3.4545454545454500,2.22
tryout,4,2.64
tuba,2.272727272727270,4.86
tuberculosis,2.6315789473684200,3.62
tubing,2.3043478260869600,4.38
tug,2.7,3.5
tugboat,1.7142857142857100,4.78
tuition,4.2,3.52
tulip,1.736842105263160,5
tumble,2,3.89
tumbleweed,1.55,4.84
tune,2.4,3.5
tunic,1.894736842105260,3.75
tunnel,1.7826086956521700,4.82
turbine,1.608695652173910,4.59
turbo,1.181818181818180,3.14
turbulence,3.2083333333333300,3.57
turbulent,2.96,2.67
turmoil,3.782608695652170,2.11
turn,2.1739130434782600,3.44
turnaround,2.380952380952380,2.96
turnip,1.3478260869565200,4.79
turnoff,3.782608695652170,2.36
turnout,4.526315789473680,3.07
turnover,3.3333333333333300,3.45
turpentine,1.380952380952380,4.86
turquoise,1.5217391304347800,4.41
turtleneck,1.65,4.7
tutoring,5.904761904761910,3.52
twat,4,3.29
tweak,3.125,2.79
tweet,5.9523809523809500,3.52
twerp,3.7,2.44
twilight,1.681818181818180,4.11
twinkle,2.4545454545454500,3.21
twirl,1.9545454545454500,3.92
twister,3,4.44
twit,4,2.68
twitchy,3.4761904761904800,3.32
twosome,5.7894736842105300,3.28
tycoon,3.789473684210530,3.68
type,2.739130434782610,3.3
typewriter,2.5833333333333300,4.88
typhoon,2.608695652173910,4.55
typical,4.318181818181820,1.52
typist,2.6956521739130400,4.41
tyranny,5,1.68
ugliness,4.7727272727272700,3.25
ugly,4.086956521739130,3.23
ukulele,2.3684210526315800,4.62
ulcer,1.9523809523809500,4.69
ulterior,3.2857142857142900,1.44
ultimatum,3.636363636363640,2.07
ultraviolet,1.85,3.22
umbilical,3,3.88
umbrella,2.020446096654280,5
unable,2.727272727272730,1.77
unaffected,3.5454545454545500,1.77
unafraid,4.523809523809520,1.84
unanimous,5.6,2.7
unanswered,2.9565217391304300,2.67
unarmed,3.8095238095238100,3.54
unattached,2.8095238095238100,2.48
unattended,4,2.92
unattractive,5.045454545454550,2.04
unavoidable,2.761904761904760,1.64
unbearable,2.7,2
unbeatable,4.666666666666670,1.73
unborn,3.4347826086956500,2.62
unbreakable,2.869565217391300,2.82
unbridled,3.6,1.35
unbutton,2.5217391304347800,3.93
uncalled,2.8095238095238100,2.3
uncanny,3.1904761904761900,1.63
uncertain,3.7083333333333300,1.88
unchanged,2.6,2.26
uncharted,2.608695652173910,2.69
unclean,2.608695652173910,3.21
unclear,2.227272727272730,2.39
uncommon,2.6666666666666700,2.38
unconditional,3.652173913043480,1.77
uncover,2.5,3.42
uncut,1.5238095238095200,3.11
undead,3.4782608695652200,3.31
underage,4.7727272727272700,3.14
underbelly,2.7142857142857100,4.04
underdog,5.136363636363640,2.71
undergo,3,2.41
undergraduate,4.090909090909090,3.19
underground,3,4.07
underlay,2.347826086956520,3
undermine,3.92,1.9
underpants,1.75,4.89
undersea,1.7391304347826100,3.83
understaffed,4.3478260869565200,2.54
understandable,4.636363636363640,1.85
understudy,4.090909090909090,3.47
undertake,3.869565217391300,1.71
undertaker,4.2272727272727300,4.07
underwear,2.272727272727270,4.96
underworld,3.391304347826090,2.96
undivided,3.8333333333333300,2.71
undo,1.7391304347826100,2.56
undressed,4,3.34
undue,2.5238095238095200,1.67
undying,2.863636363636360,1.87
uneasy,3.1666666666666700,1.86
uneducated,4.407407407407410,2.15
unemployed,5.44,2.57
unemployment,5,3.11
unending,2.347826086956520,1.93
uneven,2.3,3.07
uneventful,3.7142857142857100,1.74
unfaithful,5.2272727272727300,1.93
unfamiliar,3.363636363636360,1.83
unfeeling,4.5,2.17
unfinished,2.25,2.34
unfit,3.5714285714285700,1.89
unforeseen,3.12,1.83
unforgettable,4.318181818181820,1.6
unforgivable,4.869565217391310,1.32
unfortunate,3.0869565217391300,1.78
unfounded,2.590909090909090,1.89
unfreeze,2.136363636363640,2.88
unglued,1.4736842105263200,2.67
ungodly,2.636363636363640,1.56
ungrateful,4.545454545454550,1.63
unguarded,3.652173913043480,2.08
unhand,2.909090909090910,2.67
unhappy,4,2.04
unhealthy,3.217391304347830,2.7
unheard,3.3181818181818200,2.22
unholy,4,1.52
unhook,2.136363636363640,3.34
unicorn,2.0869565217391300,3.62
unified,4.904761904761910,2.07
uniformed,4.625,3.5
unimportant,2.380952380952380,1.83
uninvited,4,2.39
union,5.782608695652170,3.38
unisex,4.571428571428570,3.19
unison,4.095238095238100,2.96
unite,5.6,2.58
unity,5.782608695652170,2.23
universe,4.913043478260870,3.85
university,6.318181818181820,4.65
unkind,5.090909090909090,2.22
unleash,3.3043478260869600,3.55
unlimited,3.1818181818181800,1.88
unlisted,1.8333333333333300,2.46
unload,2.4545454545454500,3.21
unlock,2.4210526315789500,4.11
unlucky,4.291666666666670,1.79
unmanned,3.090909090909090,2.85
unmarked,1.52,3.31
unmarried,5.1,2.82
unmistakable,3.2916666666666700,1.73
unmitigated,2.764705882352940,2
unnamed,3.142857142857140,2.39
unnatural,2.5454545454545500,1.41
unnecessary,2.5,1.56
unnoticed,3.28,2.25
unofficial,3.3181818181818200,1.61
unopened,1.608695652173910,3.29
unorthodox,4.16,1.46
unpaid,4.416666666666670,2.52
unpleasant,3.5,1.91
unpopular,5.238095238095240,2.07
unprepared,2.5416666666666700,2.07
unprotected,3.625,2.32
unprovoked,4.55,1.72
unpunished,4.083333333333330,2.28
unqualified,2.95,1.97
unquote,2,2.19
unravel,2.8,2.59
unreal,2.5,1.52
unrealistic,3.409090909090910,1.89
unreasonable,4.409090909090910,1.6
unrelated,2.6956521739130400,1.74
unreliable,4.625,1.83
unrequited,3,2
unresolved,3.272727272727270,1.87
unresponsive,3.28,2.63
unrest,4.529411764705880,2.24
unromantic,4.55,1.86
unruly,4.238095238095240,2.27
unsanitary,3.608695652173910,2.86
unsavory,3.391304347826090,1.75
unseen,2.4347826086956500,1.67
unselfish,5.318181818181820,1.5
unsolved,2.652173913043480,2
unsound,2.652173913043480,1.74
unspoken,3.727272727272730,2.21
unstable,3.473684210526320,2.52
unsuccessful,3.260869565217390,2.25
unsuitable,3.1818181818181800,1.52
unsupervised,4.238095238095240,2.59
unsure,3.272727272727270,2
untidy,2.95,3.07
untie,2.4761904761904800,3.89
untimely,2.761904761904760,2
untold,3.2916666666666700,1.76
untouchable,3.782608695652170,2.29
untouched,1.9583333333333300,2.71
untrained,3.739130434782610,2.41
untrue,4,2.11
unused,2.260869565217390,2.65
unusual,2.9545454545454500,2.21
unveil,3.380952380952380,2.97
unwanted,3.9583333333333300,2
unwed,4.863636363636360,2.59
unwelcome,4.3478260869565200,2
unwell,3.1666666666666700,2.56
unwilling,2.772727272727270,1.61
unwind,3.4761904761904800,2.52
unwise,3.7083333333333300,1.69
unwrap,2.347826086956520,3.15
unwritten,1.9583333333333300,2.14
unzip,2,3.96
upbeat,4.041666666666670,1.93
upbringing,5.904761904761910,2
update,2.857142857142860,2.79
upgrade,2.6666666666666700,2.36
uphold,3.9,2.85
upholstery,2.263157894736840,4.65
upkeep,3.2083333333333300,2.44
uplifting,4.7727272727272700,1.96
upload,2.782608695652170,3.11
upper,2.869565217391300,3.37
uppercut,3.8260869565217400,4.04
uprising,5.285714285714290,2.41
uproar,4.75,3
upscale,2.5652173913043500,2.62
upstart,3.739130434782610,2.64
uptight,4.1,1.86
urban,5.045454545454550,3.43
urge,4.318181818181820,1.93
urgency,3.75,2.03
urinal,2.347826086956520,4.6
urinate,2.5454545454545500,4.46
urination,2.782608695652170,4.32
usable,3.272727272727270,2
use,3.0434782608695700,2.78
usefulness,3.75,1.86
useless,3.363636363636360,1.78
user,4.2727272727272700,3.16
usher,5,4.38
uterus,2.6956521739130400,4.71
utility,2.3333333333333300,3.07
utilize,3.652173913043480,1.96
utter,3.3333333333333300,3.03
vacancy,4,3.28
vacant,2.111111111111110,3.5
vacate,2.9166666666666700,3.39
vacation,4.565217391304350,3.14
vaccination,4.916666666666670,4.24
vagabond,3.9166666666666700,3.8
vaginal,3.0555555555555600,3.66
vague,3.2083333333333300,1.55
valentine,5.625,2.8
valid,2.869565217391300,2.27
validate,3.8260869565217400,2.18
validation,4.714285714285710,2.24
validity,3.625,1.89
valor,3.75,1.85
valuable,4.818181818181820,2.22
valuables,3.1818181818181800,3.07
value,4.3478260869565200,1.62
valve,1.3043478260869600,4.83
vandalism,5.238095238095240,3.47
vanish,2.6956521739130400,2.77
vanishing,2.1818181818181800,2.36
vanity,4.863636363636360,2.15
vantage,2.65,1.93
variation,2.090909090909090,2.46
variety,3.090909090909090,2.13
varnish,1.391304347826090,4.12
varsity,4.857142857142860,2.93
vary,2.347826086956520,1.93
vascular,1.8421052631578900,3.17
vasectomy,3.0434782608695700,4.46
vast,2.391304347826090,2.1
veer,2.047619047619050,3.19
vegetable,1.761904761904760,4.89
vegetation,2.090909090909090,4.45
veiled,2.9,3.22
velocity,2.727272727272730,2.27
velvet,1.5714285714285700,4.44
vendetta,4.2272727272727300,2.08
vending,3.636363636363640,3.23
vendor,5.3,4.5
vengeance,5.5,2.04
vengeful,5.260869565217390,2.21
venom,2.4,4.62
venomous,3.136363636363640,3.39
ventilation,1.65,3.48
ventilator,1.9523809523809500,4.04
ventriloquist,4.428571428571430,4.44
venture,4.666666666666670,2.6
venue,5.181818181818180,3.54
veranda,2.3,4.54
verb,2.5217391304347800,2.85
verbal,4.590909090909090,2.5
verdict,5.2272727272727300,2.19
verge,2.25,2.32
verification,3.5217391304347800,2.45
verify,3.1739130434782600,2.1
vermin,2.857142857142860,4.48
versatile,3.75,2.04
verse,2.3333333333333300,3.19
version,1.9583333333333300,1.7
vertebra,2.090909090909090,4.45
vertical,1.5909090909090900,3.48
vertigo,2.652173913043480,2.82
vet,4.809523809523810,4.55
veterinarian,4.681818181818180,4.46
veterinary,4.428571428571430,3.52
veto,4.458333333333330,2.93
vibes,5.391304347826090,2.48
vibrant,2.619047619047620,2.38
vibrate,1.625,4
vibration,2.25,3.61
vibrator,2.142857142857140,4.64
vice,3.782608695652170,2.46
victim,5.809523809523810,3.59
victorious,4.904761904761910,2.25
victory,5.434782608695650,2.55
videotape,3.4782608695652200,4.92
view,2.8947368421052600,3.21
viewing,4.333333333333330,2.86
viewpoint,4.083333333333330,2.23
vigil,4.45,2.6
vigilance,4.217391304347830,2.36
vigilant,4.818181818181820,2.22
vigilante,4.875,3.37
vigor,3.5454545454545500,2.27
vigorous,3.48,2.26
vineyard,2.909090909090910,4.8
vintage,3.272727272727270,2.7
vinyl,2.5217391304347800,4.54
violation,4.041666666666670,2.67
violence,5.363636363636360,3.07
violent,5.3,3.1
violinist,4.583333333333330,4.84
viral,5.4,2.96
virgin,4.043478260869570,3.31
virginity,5.136363636363640,2.82
virility,4.684210526315790,1.85
virtue,4.578947368421050,1.62
virtuoso,3.9047619047619000,2.85
virtuous,4.2727272727272700,1.68
virus,3.636363636363640,3.48
visibility,2.636363636363640,3.04
visible,3.4545454545454500,3.08
vision,3.909090909090910,3.39
visit,5.521739130434780,3.92
visitation,5.416666666666670,3.08
visor,2.217391304347830,4.66
visual,3.380952380952380,2.96
visualize,2.4583333333333300,2.45
vital,3.1666666666666700,1.93
vitality,4.5,1.78
vitals,2.9583333333333300,3.04
vitamin,2.8333333333333300,4.48
vivid,3.3,2.04
vixen,3.5238095238095200,3.8
vocabulary,4.173913043478260,3.03
vocal,4.5,2.93
vocation,5.3,2.7
vogue,4.2105263157894700,2.15
void,2.4545454545454500,2.62
volatile,3.409090909090910,2.35
volcanic,2.090909090909090,3.93
volley,3.772727272727270,3.59
volleyball,5.842105263157900,4.93
voltage,2.130434782608700,3.5
volume,2.772727272727270,3.07
volumes,2,3.03
voluntary,5.045454545454550,2.21
volunteer,6.333333333333330,3.77
voluptuous,3.9047619047619000,2.89
voodoo,3.5714285714285700,2.59
vortex,2.05,3.28
voter,5.3478260869565200,3.93
voucher,2.4,3.81
vow,5.85,2.42
vowel,1.8636363636363600,3.8
voyage,4.909090909090910,3.43
voyeur,4.15,3.29
vulgar,4.363636363636360,1.97
vulture,2.1666666666666700,4.73
wacky,4.086956521739130,2
wad,2.263157894736840,3.93
waffle,2.3181818181818200,4.71
wage,4.739130434782610,3.79
wail,3.863636363636360,3.93
waistline,2.04,4.34
wait,3.1739130434782600,2.68
waitress,5.818181818181820,4.56
waive,3.8421052631578900,2.96
waiver,2.9130434782608700,3.62
wake,3.727272727272730,3.11
walk,3.7,4.07
wallet,3.1666666666666700,4.81
wallflower,3.3043478260869600,3.48
wallow,2.3,3.11
wallpaper,1.8333333333333300,4.62
walnut,1.5238095238095200,4.97
walrus,1.7142857142857100,5
wander,3.263157894736840,2.28
wanderer,4.608695652173910,3.21
warfare,5.571428571428570,3.03
warlord,5.363636363636360,4.4
warmth,3.9583333333333300,3.39
warn,3.52,2.89
warning,3.85,3.21
warp,1.65,3.07
warpath,3.8181818181818200,2.78
warped,1.9,2.81
warrant,3,3.73
warranty,3.1666666666666700,3.21
warrior,4.454545454545450,4.17
wartime,4.833333333333330,2.63
washer,2.347826086956520,4.7
washout,2.7142857142857100,2.77
washroom,3.2916666666666700,4.76
waste,2.8181818181818200,3.24
