participant,Word,ACC,RT,PoS,Socialness,Concreteness
R_12o60uCi7gQgdDy,dioxide,1,NA,Noun,Nonsocial,2.81
R_12o60uCi7gQgdDy,event,1,NA,Noun,Social,2.69
R_12o60uCi7gQgdDy,wrapper,1,NA,Noun,Nonsocial,4.39
R_12o60uCi7gQgdDy,refuel,1,0.785,Verb,Nonsocial,3.53
R_12o60uCi7gQgdDy,time,0,1.6142,Noun,Nonsocial,3.07
R_12o60uCi7gQgdDy,agility,1,NA,Noun,Nonsocial,2.38
R_12o60uCi7gQgdDy,confess,1,0.7313,Verb,Social,2.57
R_12o60uCi7gQgdDy,colony,1,NA,Noun,Social,3.77
R_12o60uCi7gQgdDy,reconstruct,1,0.8482,Verb,Nonsocial,3.2
R_12o60uCi7gQgdDy,ventilation,1,NA,Noun,Nonsocial,3.48
R_12o60uCi7gQgdDy,summarize,1,1.0103,Verb,Nonsocial,2.32
R_12o60uCi7gQgdDy,attend,1,0.7597,Verb,Social,3.17
R_12o60uCi7gQgdDy,ingredient,1,NA,Noun,Nonsocial,3.84
R_12o60uCi7gQgdDy,consult,1,0.7756,Verb,Social,3.04
R_12o60uCi7gQgdDy,alignment,1,NA,Noun,Nonsocial,3.26
R_12o60uCi7gQgdDy,lend,1,0.8662,Verb,Social,3.07
R_12o60uCi7gQgdDy,dominate,1,0.8628,Verb,Social,2.12
R_12o60uCi7gQgdDy,unravel,1,1.2027,Verb,Nonsocial,2.59
R_12o60uCi7gQgdDy,postpone,1,1.2933,Verb,Nonsocial,2.29
R_12o60uCi7gQgdDy,hover,1,0.9404,Verb,Nonsocial,3.17
R_12o60uCi7gQgdDy,untie,1,0.9551,Verb,Nonsocial,3.89
R_12o60uCi7gQgdDy,compete,1,1.2398,Verb,Social,2.57
R_12o60uCi7gQgdDy,obstruct,1,0.949,Verb,Nonsocial,2.46
R_12o60uCi7gQgdDy,cherish,1,1.0859,Verb,Social,1.73
R_12o60uCi7gQgdDy,fluke,1,NA,Noun,Nonsocial,2.34
R_12o60uCi7gQgdDy,advertise,1,1.2342,Verb,Social,2.81
R_12o60uCi7gQgdDy,anomaly,1,NA,Noun,Nonsocial,1.79
R_12o60uCi7gQgdDy,sterilize,1,0.8341,Verb,Nonsocial,2.97
R_12o60uCi7gQgdDy,seminar,1,NA,Noun,Social,3.48
R_12o60uCi7gQgdDy,brainwash,1,0.9005,Verb,Social,2.21
R_12o60uCi7gQgdDy,adulthood,1,NA,Noun,Social,2.5
R_12o60uCi7gQgdDy,job,1,NA,Noun,Social,3.19
R_12o60uCi7gQgdDy,finale,1,NA,Noun,Nonsocial,2.76
R_12o60uCi7gQgdDy,precedent,1,NA,Noun,Nonsocial,1.63
R_12o60uCi7gQgdDy,series,1,NA,Noun,Nonsocial,2.92
R_12o60uCi7gQgdDy,manhood,1,NA,Noun,Social,2.59
R_12o60uCi7gQgdDy,excursion,1,NA,Noun,Social,2.93
R_12o60uCi7gQgdDy,teamwork,1,NA,Noun,Social,2.37
R_12o60uCi7gQgdDy,confront,1,0.7817,Verb,Social,2.43
R_12o60uCi7gQgdDy,flirtation,1,NA,Noun,Social,2.19
R_12o60uCi7gQgdDy,ancestry,1,NA,Noun,Social,2.83
R_12o60uCi7gQgdDy,rebellion,1,NA,Noun,Social,2.93
R_12o60uCi7gQgdDy,nightfall,1,NA,Noun,Nonsocial,3.79
R_12o60uCi7gQgdDy,scramble,1,0.8516,Verb,Nonsocial,3.31
R_12o60uCi7gQgdDy,behavior,1,NA,Noun,Social,2.19
R_12o60uCi7gQgdDy,interact,1,0.722,Verb,Social,2.88
R_12o60uCi7gQgdDy,nobility,1,NA,Noun,Social,2.81
R_12o60uCi7gQgdDy,environment,1,NA,Noun,Social,3.74
R_12o60uCi7gQgdDy,wrestle,1,0.7483,Verb,Social,4.33
R_12o60uCi7gQgdDy,monarchy,1,NA,Noun,Social,2.55
R_12o60uCi7gQgdDy,recreate,1,0.8646,Verb,Nonsocial,2.41
R_12o60uCi7gQgdDy,volume,1,NA,Noun,Nonsocial,3.07
R_12o60uCi7gQgdDy,absorb,1,0.7488,Verb,Nonsocial,3.11
R_12o60uCi7gQgdDy,authorize,1,1.0375,Verb,Social,2.22
R_12o60uCi7gQgdDy,assist,1,0.7695,Verb,Social,2.52
R_12o60uCi7gQgdDy,fortnight,1,NA,Noun,Nonsocial,2.71
R_12o60uCi7gQgdDy,persuade,1,0.7996,Verb,Social,2.07
R_12o60uCi7gQgdDy,savior,1,NA,Noun,Social,3.04
R_12o60uCi7gQgdDy,reproduce,1,0.8239,Verb,Social,3.48
R_12o60uCi7gQgdDy,reviewer,1,NA,Noun,Social,3.67
R_12o60uCi7gQgdDy,solitude,1,NA,Noun,Social,2.07
R_12o60uCi7gQgdDy,reflect,1,0.822,Verb,Nonsocial,2.81
R_12o60uCi7gQgdDy,lighten,1,0.8193,Verb,Nonsocial,2.93
R_12o60uCi7gQgdDy,make,1,0.9478,Verb,Nonsocial,2.67
R_12o60uCi7gQgdDy,carpentry,1,NA,Noun,Nonsocial,3.48
R_12o60uCi7gQgdDy,congress,1,NA,Noun,Social,3.9
R_12o60uCi7gQgdDy,immigration,1,NA,Noun,Social,3.03
R_12o60uCi7gQgdDy,feedback,1,NA,Noun,Social,2.48
R_12o60uCi7gQgdDy,motivate,1,0.6758,Verb,Social,2.07
R_12o60uCi7gQgdDy,preach,1,0.629,Verb,Social,3.37
R_12o60uCi7gQgdDy,finalize,1,0.7654,Verb,Nonsocial,2.14
R_12o60uCi7gQgdDy,gravity,1,NA,Noun,Nonsocial,2.86
R_12o60uCi7gQgdDy,drawback,1,NA,Noun,Nonsocial,2.52
R_12o60uCi7gQgdDy,royalty,1,NA,Noun,Social,3.11
R_12o60uCi7gQgdDy,befriend,1,0.9305,Verb,Social,2.36
R_12o60uCi7gQgdDy,discontinue,1,0.8427,Verb,Nonsocial,2.5
R_12o60uCi7gQgdDy,etiquette,1,NA,Noun,Social,2.15
R_12o60uCi7gQgdDy,enter,1,0.7473,Verb,Nonsocial,3.12
R_12o60uCi7gQgdDy,pray,1,0.9339,Verb,Social,3.21
R_12o60uCi7gQgdDy,invade,1,0.707,Verb,Social,3.28
R_12o60uCi7gQgdDy,dynamo,1,NA,Noun,Nonsocial,2.71
R_12o60uCi7gQgdDy,medley,1,NA,Noun,Nonsocial,2.93
R_12o60uCi7gQgdDy,avenge,1,0.7486,Verb,Social,2.07
R_12o60uCi7gQgdDy,donate,1,0.6683,Verb,Social,2.88
R_12o60uCi7gQgdDy,arise,1,1.2581,Verb,Nonsocial,3.17
R_12o60uCi7gQgdDy,decompose,1,1.4803,Verb,Nonsocial,3
R_12o60uCi7gQgdDy,participate,1,0.7781,Verb,Social,2.59
R_12o60uCi7gQgdDy,vantage,1,NA,Noun,Nonsocial,1.93
R_12o60uCi7gQgdDy,sinner,1,NA,Noun,Social,3.07
R_12o60uCi7gQgdDy,hypnotize,1,1.0108,Verb,Social,2.48
R_12o60uCi7gQgdDy,monogamy,1,NA,Noun,Social,1.7
R_12o60uCi7gQgdDy,community,1,NA,Noun,Social,3.52
R_12o60uCi7gQgdDy,metaphor,1,NA,Noun,Nonsocial,1.94
R_12o60uCi7gQgdDy,fidelity,1,NA,Noun,Social,1.87
R_12o60uCi7gQgdDy,bribery,1,NA,Noun,Social,2.89
R_12o60uCi7gQgdDy,assess,1,0.818,Verb,Nonsocial,2.26
R_12o60uCi7gQgdDy,timing,1,NA,Noun,Nonsocial,2.86
R_12o60uCi7gQgdDy,dialect,1,NA,Noun,Social,2.67
R_12o60uCi7gQgdDy,accompany,1,1.602,Verb,Social,3.07
R_12o60uCi7gQgdDy,catalyst,1,NA,Noun,Nonsocial,2.85
R_12o60uCi7gQgdDy,calculate,1,1.3015,Verb,Nonsocial,2.74
R_12o60uCi7gQgdDy,subside,0,NA,Verb,Nonsocial,2.26
R_12o60uCi7gQgdDy,retain,1,0.7166,Verb,Nonsocial,2.32
R_12o60uCi7gQgdDy,liberate,1,1.0656,Verb,Social,2.29
R_12o60uCi7gQgdDy,category,1,NA,Noun,Nonsocial,2.82
R_12o60uCi7gQgdDy,invite,1,0.7302,Verb,Social,3
R_12o60uCi7gQgdDy,outage,1,NA,Noun,Nonsocial,2.83
R_12o60uCi7gQgdDy,morale,1,NA,Noun,Social,1.85
R_12o60uCi7gQgdDy,unload,1,1.3627,Verb,Nonsocial,3.21
R_12o60uCi7gQgdDy,entrust,1,1.6526,Verb,Social,2.16
R_12o60uCi7gQgdDy,renew,1,0.7723,Verb,Nonsocial,2.07
R_12o60uCi7gQgdDy,minimize,1,0.7832,Verb,Nonsocial,2.37
R_12o60uCi7gQgdDy,impregnate,1,1.0645,Verb,Social,3.29
R_12o60uCi7gQgdDy,pacify,1,1.1852,Verb,Social,2.04
R_12o60uCi7gQgdDy,standstill,0,1.4804,Noun,Nonsocial,2.39
R_12o60uCi7gQgdDy,percentage,1,NA,Noun,Nonsocial,2.9
R_12o60uCi7gQgdDy,stardom,1,NA,Noun,Social,2.26
R_12o60uCi7gQgdDy,replicate,1,0.6711,Verb,Nonsocial,3.33
R_12o60uCi7gQgdDy,cleanse,1,0.7734,Verb,Nonsocial,3.31
R_12o60uCi7gQgdDy,tourism,1,NA,Noun,Social,3
R_12o60uCi7gQgdDy,heroism,1,NA,Noun,Social,2.67
R_12o60uCi7gQgdDy,derive,1,1.3309,Verb,Nonsocial,2
R_12o60uCi7gQgdDy,maximize,1,1.1594,Verb,Nonsocial,1.79
R_12o60uCi7gQgdDy,voucher,1,NA,Noun,Nonsocial,3.81
R_12o60uCi7gQgdDy,attendance,1,NA,Noun,Social,3.07
R_12o60uCi7gQgdDy,humanity,1,NA,Noun,Social,2.36
R_12o60uCi7gQgdDy,dynasty,1,NA,Noun,Social,2.46
R_12o60uCi7gQgdDy,compound,0,1.6845,Noun,Nonsocial,3.03
R_12o60uCi7gQgdDy,array,1,NA,Noun,Nonsocial,2.54
R_12o60uCi7gQgdDy,soften,1,0.7823,Verb,Nonsocial,2.57
R_12o60uCi7gQgdDy,impress,1,0.743,Verb,Social,2.07
R_12o60uCi7gQgdDy,excavation,1,NA,Noun,Nonsocial,3.23
R_12o60uCi7gQgdDy,allergy,1,NA,Noun,Nonsocial,3.68
R_12o60uCi7gQgdDy,restore,1,0.7496,Verb,Nonsocial,2.79
R_12o60uCi7gQgdDy,delusion,1,NA,Noun,Nonsocial,2.3
R_12o60uCi7gQgdDy,straddle,1,1.0329,Verb,Nonsocial,3.74
R_12o60uCi7gQgdDy,warfare,1,NA,Noun,Social,3.03
R_12o60uCi7gQgdDy,conjure,1,0.8092,Verb,Nonsocial,2.3
R_12o60uCi7gQgdDy,corruption,1,NA,Noun,Social,2.39
R_12o60uCi7gQgdDy,diversity,1,NA,Noun,Social,2.28
R_12o60uCi7gQgdDy,tell,1,0.7343,Verb,Social,2.9
R_12o60uCi7gQgdDy,adjust,1,0.8464,Verb,Nonsocial,2.93
R_12o60uCi7gQgdDy,banish,1,0.8941,Verb,Social,2.41
R_12o60uCi7gQgdDy,volumes,1,NA,Noun,Nonsocial,3.03
R_12o60uCi7gQgdDy,genie,1,NA,Noun,Nonsocial,3.25
R_12o60uCi7gQgdDy,reunite,1,1.1786,Verb,Social,2.86
R_12o60uCi7gQgdDy,humility,1,NA,Noun,Social,1.75
R_12o60uCi7gQgdDy,hierarchy,1,NA,Noun,Social,2.59
R_12o60uCi7gQgdDy,detail,0,1.5975,Noun,Nonsocial,2.5
R_12o60uCi7gQgdDy,bicker,1,0.9627,Verb,Social,3.15
R_12o60uCi7gQgdDy,geology,1,NA,Noun,Nonsocial,2.9
R_12o60uCi7gQgdDy,propose,1,0.722,Verb,Social,2.19
R_12o60uCi7gQgdDy,distortion,1,NA,Noun,Nonsocial,2.3
R_12o60uCi7gQgdDy,mankind,1,NA,Noun,Social,2.97
R_12o60uCi7gQgdDy,simplify,1,1.1984,Verb,Nonsocial,1.89
R_1CjWjLKQ1L2tMag,labor,1,NA,Noun,Social,3.08
R_1CjWjLKQ1L2tMag,entrust,1,1.5111,Verb,Social,2.16
R_1CjWjLKQ1L2tMag,excursion,1,NA,Noun,Social,2.93
R_1CjWjLKQ1L2tMag,community,1,NA,Noun,Social,3.52
R_1CjWjLKQ1L2tMag,maximize,1,2.4299,Verb,Nonsocial,1.79
R_1CjWjLKQ1L2tMag,guidance,1,NA,Noun,Social,2.46
R_1CjWjLKQ1L2tMag,humility,1,NA,Noun,Social,1.75
R_1CjWjLKQ1L2tMag,layer,1,NA,Noun,Nonsocial,3.52
R_1CjWjLKQ1L2tMag,agility,1,NA,Noun,Nonsocial,2.38
R_1CjWjLKQ1L2tMag,humanity,1,NA,Noun,Social,2.36
R_1CjWjLKQ1L2tMag,tolerate,1,2.8181,Verb,Social,1.78
R_1CjWjLKQ1L2tMag,carpentry,1,NA,Noun,Nonsocial,3.48
R_1CjWjLKQ1L2tMag,cooperate,0,NA,Verb,Social,1.87
R_1CjWjLKQ1L2tMag,impress,1,1.8365,Verb,Social,2.07
R_1CjWjLKQ1L2tMag,confess,1,0.8229,Verb,Social,2.57
R_1CjWjLKQ1L2tMag,dimension,1,NA,Noun,Nonsocial,2.5
R_1CjWjLKQ1L2tMag,endorse,1,0.8235,Verb,Social,2.41
R_1CjWjLKQ1L2tMag,replace,1,0.7617,Verb,Nonsocial,3
R_1CjWjLKQ1L2tMag,lend,1,0.7156,Verb,Social,3.07
R_1CjWjLKQ1L2tMag,persuasion,0,1.7171,Noun,Social,1.9
R_1CjWjLKQ1L2tMag,fraction,1,NA,Noun,Nonsocial,3.1
R_1CjWjLKQ1L2tMag,deteriorate,1,2.4537,Verb,Nonsocial,3
R_1CjWjLKQ1L2tMag,rearrange,1,1.0735,Verb,Nonsocial,3.26
R_1CjWjLKQ1L2tMag,cleanse,0,NA,Verb,Nonsocial,3.31
R_1CjWjLKQ1L2tMag,taunt,0,NA,Verb,Social,2.93
R_1CjWjLKQ1L2tMag,reviewer,1,NA,Noun,Social,3.67
R_1CjWjLKQ1L2tMag,commandeer,1,2.1974,Verb,Social,3.7
R_1CjWjLKQ1L2tMag,heroism,1,NA,Noun,Social,2.67
R_1CjWjLKQ1L2tMag,decompose,1,2.5868,Verb,Nonsocial,3
R_1CjWjLKQ1L2tMag,tell,1,2.2179,Verb,Social,2.9
R_1CjWjLKQ1L2tMag,summarize,1,1.2381,Verb,Nonsocial,2.32
R_1CjWjLKQ1L2tMag,stardom,1,NA,Noun,Social,2.26
R_1CjWjLKQ1L2tMag,etiquette,1,NA,Noun,Social,2.15
R_1CjWjLKQ1L2tMag,management,1,NA,Noun,Social,2.72
R_1CjWjLKQ1L2tMag,percentage,1,NA,Noun,Nonsocial,2.9
R_1CjWjLKQ1L2tMag,attend,1,0.9855,Verb,Social,3.17
R_1CjWjLKQ1L2tMag,activate,1,0.7127,Verb,Nonsocial,2.97
R_1CjWjLKQ1L2tMag,scramble,0,NA,Verb,Nonsocial,3.31
R_1CjWjLKQ1L2tMag,fluke,1,NA,Noun,Nonsocial,2.34
R_1CjWjLKQ1L2tMag,job,1,NA,Noun,Social,3.19
R_1CjWjLKQ1L2tMag,seminar,1,NA,Noun,Social,3.48
R_1CjWjLKQ1L2tMag,assess,1,1.0132,Verb,Nonsocial,2.26
R_1CjWjLKQ1L2tMag,presenter,1,NA,Noun,Social,3.96
R_1CjWjLKQ1L2tMag,generate,1,0.6546,Verb,Nonsocial,2.23
R_1CjWjLKQ1L2tMag,solution,1,NA,Noun,Nonsocial,2.61
R_1CjWjLKQ1L2tMag,communicate,1,0.7365,Verb,Social,3.43
R_1CjWjLKQ1L2tMag,brainwash,0,NA,Verb,Social,2.21
R_1CjWjLKQ1L2tMag,remarry,1,1.89,Verb,Social,2.72
R_1CjWjLKQ1L2tMag,lighten,0,NA,Verb,Nonsocial,2.93
R_1CjWjLKQ1L2tMag,derive,1,0.9372,Verb,Nonsocial,2
R_1CjWjLKQ1L2tMag,mankind,1,NA,Noun,Social,2.97
R_1CjWjLKQ1L2tMag,subside,0,NA,Verb,Nonsocial,2.26
R_1CjWjLKQ1L2tMag,monogamy,1,NA,Noun,Social,1.7
R_1CjWjLKQ1L2tMag,openness,1,NA,Noun,Social,1.9
R_1CjWjLKQ1L2tMag,enhance,1,1.2893,Verb,Nonsocial,2.21
R_1CjWjLKQ1L2tMag,exhibition,1,NA,Noun,Social,3.52
R_1CjWjLKQ1L2tMag,distortion,1,NA,Noun,Nonsocial,2.3
R_1CjWjLKQ1L2tMag,sinner,0,0.7739,Noun,Social,3.07
R_1CjWjLKQ1L2tMag,govern,1,1.8648,Verb,Social,2.21
R_1CjWjLKQ1L2tMag,tremble,0,NA,Verb,Nonsocial,3.61
R_1CjWjLKQ1L2tMag,finalize,1,1.0064,Verb,Nonsocial,2.14
R_1CjWjLKQ1L2tMag,postpone,1,0.8715,Verb,Nonsocial,2.29
R_1CjWjLKQ1L2tMag,avenge,1,0.863,Verb,Social,2.07
R_1CjWjLKQ1L2tMag,dignify,1,1.7556,Verb,Social,1.71
R_1CjWjLKQ1L2tMag,attract,1,0.7224,Verb,Social,2.73
R_1CjWjLKQ1L2tMag,colony,1,NA,Noun,Social,3.77
R_1CjWjLKQ1L2tMag,hometown,1,NA,Noun,Social,3.33
R_1CjWjLKQ1L2tMag,deduct,1,0.9568,Verb,Nonsocial,2.31
R_1CjWjLKQ1L2tMag,propose,1,0.9709,Verb,Social,2.19
R_1CjWjLKQ1L2tMag,pronounce,1,0.6145,Verb,Nonsocial,2.63
R_1CjWjLKQ1L2tMag,install,1,0.6311,Verb,Nonsocial,3.19
R_1CjWjLKQ1L2tMag,dominate,1,0.5746,Verb,Social,2.12
R_1CjWjLKQ1L2tMag,feedback,1,NA,Noun,Social,2.48
R_1CjWjLKQ1L2tMag,manipulate,1,0.6539,Verb,Social,2.55
R_1CjWjLKQ1L2tMag,aggressor,1,NA,Noun,Social,3.29
R_1CjWjLKQ1L2tMag,variation,1,NA,Noun,Nonsocial,2.46
R_1CjWjLKQ1L2tMag,reproduce,1,0.647,Verb,Social,3.48
R_1CjWjLKQ1L2tMag,authorize,1,0.5107,Verb,Social,2.22
R_1CjWjLKQ1L2tMag,career,1,NA,Noun,Social,2.54
R_1CjWjLKQ1L2tMag,arise,1,1.2384,Verb,Nonsocial,3.17
R_1CjWjLKQ1L2tMag,hierarchy,1,NA,Noun,Social,2.59
R_1CjWjLKQ1L2tMag,dynamo,1,NA,Noun,Nonsocial,2.71
R_1CjWjLKQ1L2tMag,confine,1,1.206,Verb,Nonsocial,3.07
R_1CjWjLKQ1L2tMag,artistry,1,NA,Noun,Social,2
R_1CjWjLKQ1L2tMag,series,1,NA,Noun,Nonsocial,2.92
R_1CjWjLKQ1L2tMag,straighten,0,NA,Verb,Nonsocial,3.72
R_1CjWjLKQ1L2tMag,unload,0,NA,Verb,Nonsocial,3.21
R_1CjWjLKQ1L2tMag,ingredient,1,NA,Noun,Nonsocial,3.84
R_1CjWjLKQ1L2tMag,straddle,0,NA,Verb,Nonsocial,3.74
R_1CjWjLKQ1L2tMag,contribute,1,1.5702,Verb,Social,2.13
R_1CjWjLKQ1L2tMag,diversity,1,NA,Noun,Social,2.28
R_1CjWjLKQ1L2tMag,infiltrate,1,0.746,Verb,Social,2.71
R_1CjWjLKQ1L2tMag,hypnotize,1,0.9163,Verb,Social,2.48
R_1CjWjLKQ1L2tMag,greet,0,NA,Verb,Social,2.96
R_1CjWjLKQ1L2tMag,savior,1,NA,Noun,Social,3.04
R_1CjWjLKQ1L2tMag,dioxide,1,NA,Noun,Nonsocial,2.81
R_1CjWjLKQ1L2tMag,array,1,NA,Noun,Nonsocial,2.54
R_1CjWjLKQ1L2tMag,congratulate,0,NA,Verb,Social,3.04
R_1CjWjLKQ1L2tMag,absorb,1,1.0382,Verb,Nonsocial,3.11
R_1CjWjLKQ1L2tMag,size,1,NA,Noun,Nonsocial,3.13
R_1CjWjLKQ1L2tMag,genie,1,NA,Noun,Nonsocial,3.25
R_1CjWjLKQ1L2tMag,inhabit,0,NA,Verb,Social,3.21
R_1CjWjLKQ1L2tMag,catalyst,1,NA,Noun,Nonsocial,2.85
R_1CjWjLKQ1L2tMag,replicate,1,0.6558,Verb,Nonsocial,3.33
R_1CjWjLKQ1L2tMag,compete,0,NA,Verb,Social,2.57
R_1CjWjLKQ1L2tMag,finale,1,NA,Noun,Nonsocial,2.76
R_1CjWjLKQ1L2tMag,invade,1,0.7403,Verb,Social,3.28
R_1CjWjLKQ1L2tMag,bleeder,1,NA,Noun,Nonsocial,3.5
R_1CjWjLKQ1L2tMag,tourism,1,NA,Noun,Social,3
R_1CjWjLKQ1L2tMag,option,1,NA,Noun,Nonsocial,2.39
R_1CjWjLKQ1L2tMag,volume,1,NA,Noun,Nonsocial,3.07
R_1CjWjLKQ1L2tMag,chapter,1,NA,Noun,Nonsocial,3.43
R_1CjWjLKQ1L2tMag,contain,1,1.8673,Verb,Nonsocial,2.74
R_1CjWjLKQ1L2tMag,preach,0,NA,Verb,Social,3.37
R_1CjWjLKQ1L2tMag,ventilation,1,NA,Noun,Nonsocial,3.48
R_1CjWjLKQ1L2tMag,wrapper,1,NA,Noun,Nonsocial,4.39
R_1CjWjLKQ1L2tMag,decipher,0,NA,Verb,Nonsocial,2.83
R_1CjWjLKQ1L2tMag,attendance,1,NA,Noun,Social,3.07
R_1CjWjLKQ1L2tMag,assist,0,NA,Verb,Social,2.52
R_1CjWjLKQ1L2tMag,banish,0,NA,Verb,Social,2.41
R_1CjWjLKQ1L2tMag,event,1,NA,Noun,Social,2.69
R_1CjWjLKQ1L2tMag,diplomacy,1,NA,Noun,Social,2.04
R_1CjWjLKQ1L2tMag,pray,0,NA,Verb,Social,3.21
R_1CjWjLKQ1L2tMag,volumes,1,NA,Noun,Nonsocial,3.03
R_1CjWjLKQ1L2tMag,congress,1,NA,Noun,Social,3.9
R_1CjWjLKQ1L2tMag,impediment,1,NA,Noun,Nonsocial,2.56
R_1CjWjLKQ1L2tMag,physics,1,NA,Noun,Nonsocial,3.07
R_1CjWjLKQ1L2tMag,cherish,0,NA,Verb,Social,1.73
R_1CjWjLKQ1L2tMag,teamwork,1,NA,Noun,Social,2.37
R_1CjWjLKQ1L2tMag,solitude,1,NA,Noun,Social,2.07
R_1CjWjLKQ1L2tMag,time,1,NA,Noun,Nonsocial,3.07
R_1CjWjLKQ1L2tMag,outage,1,NA,Noun,Nonsocial,2.83
R_1CjWjLKQ1L2tMag,allergy,1,NA,Noun,Nonsocial,3.68
R_1CjWjLKQ1L2tMag,detail,1,NA,Noun,Nonsocial,2.5
R_1CjWjLKQ1L2tMag,talker,1,NA,Noun,Social,4.39
R_1CjWjLKQ1L2tMag,advertise,0,NA,Verb,Social,2.81
R_1CjWjLKQ1L2tMag,trajectory,1,NA,Noun,Nonsocial,3.1
R_1CjWjLKQ1L2tMag,wrestle,0,NA,Verb,Social,4.33
R_1CjWjLKQ1L2tMag,summary,1,NA,Noun,Nonsocial,3.03
R_1CjWjLKQ1L2tMag,ancestry,1,NA,Noun,Social,2.83
R_1CjWjLKQ1L2tMag,fortnight,1,NA,Noun,Nonsocial,2.71
R_1CjWjLKQ1L2tMag,accompany,0,NA,Verb,Social,3.07
R_1CjWjLKQ1L2tMag,liberate,1,1.2818,Verb,Social,2.29
R_1CjWjLKQ1L2tMag,medley,1,NA,Noun,Nonsocial,2.93
R_1CjWjLKQ1L2tMag,unhook,0,NA,Verb,Nonsocial,3.34
R_1CjWjLKQ1L2tMag,recreate,1,1.9453,Verb,Nonsocial,2.41
R_1CjWjLKQ1L2tMag,privilege,1,NA,Noun,Social,1.93
R_1CjWjLKQ1L2tMag,restore,1,0.7033,Verb,Nonsocial,2.79
R_1CjWjLKQ1L2tMag,connect,1,0.6229,Verb,Social,2.88
R_1CjWjLKQ1L2tMag,expire,1,0.4824,Verb,Nonsocial,2.73
R_1CjWjLKQ1L2tMag,warfare,1,NA,Noun,Social,3.03
R_1CjWjLKQ1L2tMag,outcome,1,NA,Noun,Nonsocial,2.27
R_1CjWjLKQ1L2tMag,negotiate,1,0.9035,Verb,Social,2
R_1CjWjLKQ1L2tMag,conjure,1,1.0745,Verb,Nonsocial,2.3
R_1CjWjLKQ1L2tMag,potency,0,1.0627,Noun,Nonsocial,2.32
R_1CjWjLKQ1L2tMag,terrorize,0,NA,Verb,Social,2.84
R_1CjWjLKQ1L2tMag,bribery,1,NA,Noun,Social,2.89
R_1CjWjLKQ1L2tMag,mingle,0,NA,Verb,Social,3.17
R_1CjWjLKQ1L2tMag,migraine,1,NA,Noun,Nonsocial,3.2
R_1CjWjLKQ1L2tMag,conclude,1,0.7691,Verb,Nonsocial,1.78
R_1CjWjLKQ1L2tMag,befriend,1,1.1072,Verb,Social,2.36
R_1CjWjLKQ1L2tMag,administer,1,0.655,Verb,Social,2.53
R_1CjWjLKQ1L2tMag,radiate,0,NA,Verb,Nonsocial,2.93
R_1CjWjLKQ1L2tMag,discontinue,1,1.5044,Verb,Nonsocial,2.5
R_1CjWjLKQ1L2tMag,simplify,1,0.6322,Verb,Nonsocial,1.89
R_1CjWjLKQ1L2tMag,extend,1,0.7247,Verb,Nonsocial,2.93
R_1CjWjLKQ1L2tMag,implore,1,0.97,Verb,Social,1.61
R_1CjWjLKQ1L2tMag,reunite,1,0.6056,Verb,Social,2.86
R_1CjWjLKQ1L2tMag,excavation,1,NA,Noun,Nonsocial,3.23
R_1CjWjLKQ1L2tMag,fireside,1,NA,Noun,Nonsocial,3.84
R_1CjWjLKQ1L2tMag,delusion,1,NA,Noun,Nonsocial,2.3
R_1CjWjLKQ1L2tMag,classify,1,0.7564,Verb,Nonsocial,2.41
R_1CjWjLKQ1L2tMag,precedent,1,NA,Noun,Nonsocial,1.63
R_1CjWjLKQ1L2tMag,seduce,1,1.1329,Verb,Social,2.18
R_1CjWjLKQ1L2tMag,vantage,1,NA,Noun,Nonsocial,1.93
R_1CjWjLKQ1L2tMag,metaphor,1,NA,Noun,Nonsocial,1.94
R_1CjWjLKQ1L2tMag,royalty,1,NA,Noun,Social,3.11
R_1CjWjLKQ1L2tMag,speech,1,NA,Noun,Social,3.37
R_1CjWjLKQ1L2tMag,confide,0,NA,Verb,Social,1.81
R_1CjWjLKQ1L2tMag,patriot,1,NA,Noun,Social,3.36
R_1CjWjLKQ1L2tMag,conspire,1,1.0377,Verb,Social,2.67
R_1CjWjLKQ1L2tMag,make,1,1.0887,Verb,Nonsocial,2.67
R_1CjWjLKQ1L2tMag,reflect,1,1.8586,Verb,Nonsocial,2.81
R_1CjWjLKQ1L2tMag,uprising,1,NA,Noun,Social,2.41
R_1CjWjLKQ1L2tMag,reconstruct,1,1.8456,Verb,Nonsocial,3.2
R_1CjWjLKQ1L2tMag,adjust,1,1.1813,Verb,Nonsocial,2.93
R_1CjWjLKQ1L2tMag,timing,1,NA,Noun,Nonsocial,2.86
R_1CjWjLKQ1L2tMag,minimize,1,0.9562,Verb,Nonsocial,2.37
R_1CjWjLKQ1L2tMag,dynasty,1,NA,Noun,Social,2.46
R_1CjWjLKQ1L2tMag,hover,0,NA,Verb,Nonsocial,3.17
R_1CjWjLKQ1L2tMag,dialect,1,NA,Noun,Social,2.67
R_1CjWjLKQ1L2tMag,immigration,1,NA,Noun,Social,3.03
R_1CjWjLKQ1L2tMag,interact,1,1.538,Verb,Social,2.88
R_1CjWjLKQ1L2tMag,advise,1,0.8146,Verb,Social,2.03
R_1CjWjLKQ1L2tMag,corruption,1,NA,Noun,Social,2.39
R_1CjWjLKQ1L2tMag,temptress,1,NA,Noun,Social,3.08
R_1CjWjLKQ1L2tMag,nobility,1,NA,Noun,Social,2.81
