participant,Word,ACC,RT,PoS,Socialness,Concreteness
R_3FInK2tMdHrIWYj,onset,1,1.6836,Noun,Nonsocial,2.14
R_3FInK2tMdHrIWYj,arise,1,NA,Verb,Nonsocial,3.17
R_3FInK2tMdHrIWYj,decipher,0,0.8166,Verb,Nonsocial,2.83
R_3FInK2tMdHrIWYj,implore,1,NA,Verb,Social,1.61
R_3FInK2tMdHrIWYj,exhibition,1,0.7842,Noun,Social,3.52
R_3FInK2tMdHrIWYj,layer,1,0.7517,Noun,Nonsocial,3.52
R_3FInK2tMdHrIWYj,talker,1,0.8587,Noun,Social,4.39
R_3FInK2tMdHrIWYj,outage,1,1.4937,Noun,Nonsocial,2.83
R_3FInK2tMdHrIWYj,jiffy,0,NA,Noun,Nonsocial,2.33
R_3FInK2tMdHrIWYj,pacify,1,NA,Verb,Social,2.04
R_3FInK2tMdHrIWYj,befriend,1,NA,Verb,Social,2.36
R_3FInK2tMdHrIWYj,geology,1,1.1859,Noun,Nonsocial,2.9
R_3FInK2tMdHrIWYj,connect,1,NA,Verb,Social,2.88
R_3FInK2tMdHrIWYj,fortnight,1,1.2001,Noun,Nonsocial,2.71
R_3FInK2tMdHrIWYj,sinner,1,1.135,Noun,Social,3.07
R_3FInK2tMdHrIWYj,discontinue,1,NA,Verb,Nonsocial,2.5
R_3FInK2tMdHrIWYj,ingredient,1,0.9057,Noun,Nonsocial,3.84
R_3FInK2tMdHrIWYj,rearrange,1,NA,Verb,Nonsocial,3.26
R_3FInK2tMdHrIWYj,refuel,1,NA,Verb,Nonsocial,3.53
R_3FInK2tMdHrIWYj,replace,1,NA,Verb,Nonsocial,3
R_3FInK2tMdHrIWYj,dialect,1,0.8559,Noun,Social,2.67
R_3FInK2tMdHrIWYj,motivate,1,NA,Verb,Social,2.07
R_3FInK2tMdHrIWYj,visualize,1,NA,Verb,Nonsocial,2.45
R_3FInK2tMdHrIWYj,suffice,1,NA,Verb,Nonsocial,1.72
R_3FInK2tMdHrIWYj,sterilize,1,NA,Verb,Nonsocial,2.97
R_3FInK2tMdHrIWYj,patriot,1,0.6835,Noun,Social,3.36
R_3FInK2tMdHrIWYj,retain,1,NA,Verb,Nonsocial,2.32
R_3FInK2tMdHrIWYj,authorize,1,NA,Verb,Social,2.22
R_3FInK2tMdHrIWYj,supervise,1,NA,Verb,Social,2.48
R_3FInK2tMdHrIWYj,absorb,1,NA,Verb,Nonsocial,3.11
R_3FInK2tMdHrIWYj,administer,0,1.4116,Verb,Social,2.53
R_3FInK2tMdHrIWYj,dynasty,1,0.6084,Noun,Social,2.46
R_3FInK2tMdHrIWYj,maintain,1,NA,Verb,Nonsocial,2.32
R_3FInK2tMdHrIWYj,size,1,0.7001,Noun,Nonsocial,3.13
R_3FInK2tMdHrIWYj,fireside,1,0.7405,Noun,Nonsocial,3.84
R_3FInK2tMdHrIWYj,tremble,1,NA,Verb,Nonsocial,3.61
R_3FInK2tMdHrIWYj,alignment,1,0.7372,Noun,Nonsocial,3.26
R_3FInK2tMdHrIWYj,straddle,0,0.897,Verb,Nonsocial,3.74
R_3FInK2tMdHrIWYj,mankind,1,0.6007,Noun,Social,2.97
R_3FInK2tMdHrIWYj,unhook,1,NA,Verb,Nonsocial,3.34
R_3FInK2tMdHrIWYj,liberate,1,NA,Verb,Social,2.29
R_3FInK2tMdHrIWYj,entrust,1,NA,Verb,Social,2.16
R_3FInK2tMdHrIWYj,conjure,1,NA,Verb,Nonsocial,2.3
R_3FInK2tMdHrIWYj,flirtation,1,1.1175,Noun,Social,2.19
R_3FInK2tMdHrIWYj,restore,1,NA,Verb,Nonsocial,2.79
R_3FInK2tMdHrIWYj,medley,1,0.925,Noun,Nonsocial,2.93
R_3FInK2tMdHrIWYj,nobility,1,0.8084,Noun,Social,2.81
R_3FInK2tMdHrIWYj,genie,1,1.1014,Noun,Nonsocial,3.25
R_3FInK2tMdHrIWYj,chapter,1,0.634,Noun,Nonsocial,3.43
R_3FInK2tMdHrIWYj,negotiate,1,NA,Verb,Social,2
R_3FInK2tMdHrIWYj,deteriorate,1,NA,Verb,Nonsocial,3
R_3FInK2tMdHrIWYj,propose,1,NA,Verb,Social,2.19
R_3FInK2tMdHrIWYj,critique,1,1.3388,Noun,Social,2.55
R_3FInK2tMdHrIWYj,monogamy,1,0.7211,Noun,Social,1.7
R_3FInK2tMdHrIWYj,fidelity,1,1.0501,Noun,Social,1.87
R_3FInK2tMdHrIWYj,postpone,1,NA,Verb,Nonsocial,2.29
R_3FInK2tMdHrIWYj,nightfall,1,0.7525,Noun,Nonsocial,3.79
R_3FInK2tMdHrIWYj,avenge,1,NA,Verb,Social,2.07
R_3FInK2tMdHrIWYj,endorse,1,NA,Verb,Social,2.41
R_3FInK2tMdHrIWYj,volume,1,0.71,Noun,Nonsocial,3.07
R_3FInK2tMdHrIWYj,summarize,1,NA,Verb,Nonsocial,2.32
R_3FInK2tMdHrIWYj,reinforce,1,NA,Verb,Nonsocial,2.32
R_3FInK2tMdHrIWYj,confide,1,NA,Verb,Social,1.81
R_3FInK2tMdHrIWYj,timing,1,1.3419,Noun,Nonsocial,2.86
R_3FInK2tMdHrIWYj,freshen,1,NA,Verb,Nonsocial,2.17
R_3FInK2tMdHrIWYj,dioxide,1,0.9019,Noun,Nonsocial,2.81
R_3FInK2tMdHrIWYj,bribery,1,0.7947,Noun,Social,2.89
R_3FInK2tMdHrIWYj,reviewer,1,0.7851,Noun,Social,3.67
R_3FInK2tMdHrIWYj,percentage,1,0.6968,Noun,Nonsocial,2.9
R_3FInK2tMdHrIWYj,reproduce,1,NA,Verb,Social,3.48
R_3FInK2tMdHrIWYj,savior,1,0.6309,Noun,Social,3.04
R_3FInK2tMdHrIWYj,tolerate,1,NA,Verb,Social,1.78
R_3FInK2tMdHrIWYj,reunite,1,NA,Verb,Social,2.86
R_3FInK2tMdHrIWYj,potency,1,1.4255,Noun,Nonsocial,2.32
R_3FInK2tMdHrIWYj,cherish,1,NA,Verb,Social,1.73
R_3FInK2tMdHrIWYj,minimize,1,NA,Verb,Nonsocial,2.37
R_3FInK2tMdHrIWYj,job,1,0.6573,Noun,Social,3.19
R_3FInK2tMdHrIWYj,participate,1,NA,Verb,Social,2.59
R_3FInK2tMdHrIWYj,delusion,1,1.177,Noun,Nonsocial,2.3
R_3HQ1DbHlJCTEmFb,dialect,1,0.8804,Noun,Social,2.67
R_3HQ1DbHlJCTEmFb,radiate,1,NA,Verb,Nonsocial,2.93
R_3HQ1DbHlJCTEmFb,seminar,1,0.8126,Noun,Social,3.48
R_3HQ1DbHlJCTEmFb,befriend,1,NA,Verb,Social,2.36
R_3HQ1DbHlJCTEmFb,contain,1,NA,Verb,Nonsocial,2.74
R_3HQ1DbHlJCTEmFb,entrust,1,NA,Verb,Social,2.16
R_3HQ1DbHlJCTEmFb,critique,1,1.1765,Noun,Social,2.55
R_3HQ1DbHlJCTEmFb,unravel,1,NA,Verb,Nonsocial,2.59
R_3HQ1DbHlJCTEmFb,management,1,1.8985,Noun,Social,2.72
R_3HQ1DbHlJCTEmFb,lighten,1,NA,Verb,Nonsocial,2.93
R_3HQ1DbHlJCTEmFb,persuade,1,NA,Verb,Social,2.07
R_3HQ1DbHlJCTEmFb,soften,1,NA,Verb,Nonsocial,2.57
R_3HQ1DbHlJCTEmFb,wrapper,1,0.5692,Noun,Nonsocial,4.39
R_3HQ1DbHlJCTEmFb,agility,1,1.1563,Noun,Nonsocial,2.38
R_3HQ1DbHlJCTEmFb,implore,1,NA,Verb,Social,1.61
R_3HQ1DbHlJCTEmFb,install,0,0.8989,Verb,Nonsocial,3.19
R_3HQ1DbHlJCTEmFb,persuasion,1,1.6916,Noun,Social,1.9
R_3HQ1DbHlJCTEmFb,humanity,1,1.2176,Noun,Social,2.36
R_3HQ1DbHlJCTEmFb,replenish,1,NA,Verb,Nonsocial,2.18
R_3HQ1DbHlJCTEmFb,tell,1,NA,Verb,Social,2.9
R_3HQ1DbHlJCTEmFb,conspire,1,NA,Verb,Social,2.67
R_3HQ1DbHlJCTEmFb,size,1,1.0224,Noun,Nonsocial,3.13
R_3HQ1DbHlJCTEmFb,catalyst,1,0.9112,Noun,Nonsocial,2.85
R_3HQ1DbHlJCTEmFb,diversity,1,1.0089,Noun,Social,2.28
R_3HQ1DbHlJCTEmFb,manhood,1,1.0748,Noun,Social,2.59
R_3HQ1DbHlJCTEmFb,supervise,1,NA,Verb,Social,2.48
R_3HQ1DbHlJCTEmFb,cooperate,0,1.5316,Verb,Social,1.87
R_3HQ1DbHlJCTEmFb,motivate,1,NA,Verb,Social,2.07
R_3HQ1DbHlJCTEmFb,timing,1,2.177,Noun,Nonsocial,2.86
R_3HQ1DbHlJCTEmFb,sterilize,1,NA,Verb,Nonsocial,2.97
R_3HQ1DbHlJCTEmFb,enter,0,0.9134,Verb,Nonsocial,3.12
R_3HQ1DbHlJCTEmFb,deduct,1,NA,Verb,Nonsocial,2.31
R_3HQ1DbHlJCTEmFb,adjust,0,2.0444,Verb,Nonsocial,2.93
R_3HQ1DbHlJCTEmFb,nightfall,1,1.2652,Noun,Nonsocial,3.79
R_3HQ1DbHlJCTEmFb,foresight,1,1.5691,Noun,Nonsocial,1.79
R_3HQ1DbHlJCTEmFb,tourism,1,1.1324,Noun,Social,3
R_3HQ1DbHlJCTEmFb,confide,1,NA,Verb,Social,1.81
R_3HQ1DbHlJCTEmFb,assess,0,1.4395,Verb,Nonsocial,2.26
R_3HQ1DbHlJCTEmFb,authorize,1,NA,Verb,Social,2.22
R_3HQ1DbHlJCTEmFb,flirtation,1,2.3347,Noun,Social,2.19
R_3HQ1DbHlJCTEmFb,preach,0,2.7306,Verb,Social,3.37
R_3HQ1DbHlJCTEmFb,monarchy,1,0.8666,Noun,Social,2.55
R_3HQ1DbHlJCTEmFb,geology,1,0.8639,Noun,Nonsocial,2.9
R_3HQ1DbHlJCTEmFb,decompose,1,NA,Verb,Nonsocial,3
R_3HQ1DbHlJCTEmFb,reconcile,1,NA,Verb,Social,1.79
R_3HQ1DbHlJCTEmFb,solution,1,1.2686,Noun,Nonsocial,2.61
R_3HQ1DbHlJCTEmFb,recreate,1,NA,Verb,Nonsocial,2.41
R_3HQ1DbHlJCTEmFb,rearrange,1,NA,Verb,Nonsocial,3.26
R_3HQ1DbHlJCTEmFb,dynamo,1,1.5075,Noun,Nonsocial,2.71
R_3HQ1DbHlJCTEmFb,heroism,1,2.577,Noun,Social,2.67
R_3HQ1DbHlJCTEmFb,straddle,0,1.9233,Verb,Nonsocial,3.74
R_3HQ1DbHlJCTEmFb,option,1,1.3819,Noun,Nonsocial,2.39
R_3HQ1DbHlJCTEmFb,mutiny,1,1.4798,Noun,Social,2.24
R_3HQ1DbHlJCTEmFb,guidance,1,1.7956,Noun,Social,2.46
R_3HQ1DbHlJCTEmFb,reunite,1,NA,Verb,Social,2.86
R_3HQ1DbHlJCTEmFb,summary,1,2.4817,Noun,Nonsocial,3.03
R_3HQ1DbHlJCTEmFb,replace,1,NA,Verb,Nonsocial,3
R_3HQ1DbHlJCTEmFb,cherish,1,NA,Verb,Social,1.73
R_3HQ1DbHlJCTEmFb,medley,1,1.2522,Noun,Nonsocial,2.93
R_3HQ1DbHlJCTEmFb,restore,1,NA,Verb,Nonsocial,2.79
R_3HQ1DbHlJCTEmFb,confine,1,NA,Verb,Nonsocial,3.07
R_3HQ1DbHlJCTEmFb,terminate,1,NA,Verb,Nonsocial,2.29
R_3HQ1DbHlJCTEmFb,suffice,0,1.7522,Verb,Nonsocial,1.72
R_3HQ1DbHlJCTEmFb,obstruct,1,NA,Verb,Nonsocial,2.46
R_3HQ1DbHlJCTEmFb,manipulate,1,NA,Verb,Social,2.55
R_3HQ1DbHlJCTEmFb,infiltrate,1,NA,Verb,Social,2.71
R_3HQ1DbHlJCTEmFb,minimize,1,NA,Verb,Nonsocial,2.37
R_3HQ1DbHlJCTEmFb,reinforce,1,NA,Verb,Nonsocial,2.32
R_3HQ1DbHlJCTEmFb,feedback,1,1.5773,Noun,Social,2.48
R_3HQ1DbHlJCTEmFb,compete,1,NA,Verb,Social,2.57
R_3HQ1DbHlJCTEmFb,adulthood,1,1.0985,Noun,Social,2.5
R_3HQ1DbHlJCTEmFb,scramble,1,NA,Verb,Nonsocial,3.31
R_3HQ1DbHlJCTEmFb,career,1,1.2443,Noun,Social,2.54
R_3HQ1DbHlJCTEmFb,anomaly,1,1.2412,Noun,Nonsocial,1.79
R_3HQ1DbHlJCTEmFb,esteem,1,2.8104,Noun,Social,1.83
R_3HQ1DbHlJCTEmFb,sinner,1,0.9986,Noun,Social,3.07
R_3HQ1DbHlJCTEmFb,outage,1,1.8056,Noun,Nonsocial,2.83
R_3HQ1DbHlJCTEmFb,volumes,1,2.8578,Noun,Nonsocial,3.03
R_3HQ1DbHlJCTEmFb,category,1,1.9667,Noun,Nonsocial,2.82
R_3HQ1DbHlJCTEmFb,arise,1,NA,Verb,Nonsocial,3.17
R_3HQ1DbHlJCTEmFb,fidelity,0,NA,Noun,Social,1.87
R_3HQ1DbHlJCTEmFb,ancestry,1,1.4113,Noun,Social,2.83
R_3HQ1DbHlJCTEmFb,fraction,0,NA,Noun,Nonsocial,3.1
R_3HQ1DbHlJCTEmFb,excavation,1,1.2728,Noun,Nonsocial,3.23
R_3HQ1DbHlJCTEmFb,confess,1,NA,Verb,Social,2.57
R_3HQ1DbHlJCTEmFb,exhibition,1,1.1576,Noun,Social,3.52
R_3HQ1DbHlJCTEmFb,gravity,1,0.928,Noun,Nonsocial,2.86
R_3HQ1DbHlJCTEmFb,deteriorate,1,NA,Verb,Nonsocial,3
R_3HQ1DbHlJCTEmFb,temptress,0,NA,Noun,Social,3.08
R_3HQ1DbHlJCTEmFb,stealth,1,1.4957,Noun,Nonsocial,2.76
R_3HQ1DbHlJCTEmFb,banish,1,NA,Verb,Social,2.41
R_3HQ1DbHlJCTEmFb,standstill,1,1.3299,Noun,Nonsocial,2.39
R_3HQ1DbHlJCTEmFb,decipher,1,NA,Verb,Nonsocial,2.83
R_3HQ1DbHlJCTEmFb,solitude,1,0.8321,Noun,Social,2.07
R_3HQ1DbHlJCTEmFb,carpentry,1,0.8331,Noun,Nonsocial,3.48
R_3HQ1DbHlJCTEmFb,administer,0,1.2428,Verb,Social,2.53
R_3HQ1DbHlJCTEmFb,patriot,1,0.8301,Noun,Social,3.36
R_3HQ1DbHlJCTEmFb,finalize,1,NA,Verb,Nonsocial,2.14
R_3HQ1DbHlJCTEmFb,coexist,0,1.592,Verb,Social,2.25
R_3HQ1DbHlJCTEmFb,maintain,1,NA,Verb,Nonsocial,2.32
R_3HQ1DbHlJCTEmFb,reconstruct,1,NA,Verb,Nonsocial,3.2
R_3HQ1DbHlJCTEmFb,teamwork,1,1.0078,Noun,Social,2.37
R_3HQ1DbHlJCTEmFb,royalty,1,0.824,Noun,Social,3.11
R_3HQ1DbHlJCTEmFb,detail,1,0.8503,Noun,Nonsocial,2.5
R_3HQ1DbHlJCTEmFb,warfare,1,0.8407,Noun,Social,3.03
R_3HQ1DbHlJCTEmFb,vantage,1,1.1975,Noun,Nonsocial,1.93
R_3HQ1DbHlJCTEmFb,diplomacy,1,0.9355,Noun,Social,2.04
R_3HQ1DbHlJCTEmFb,pronounce,1,NA,Verb,Nonsocial,2.63
R_3HQ1DbHlJCTEmFb,distortion,1,1.5736,Noun,Nonsocial,2.3
R_3HQ1DbHlJCTEmFb,straighten,1,NA,Verb,Nonsocial,3.72
R_3HQ1DbHlJCTEmFb,assist,0,2.7616,Verb,Social,2.52
R_3HQ1DbHlJCTEmFb,negotiate,1,NA,Verb,Social,2
R_3HQ1DbHlJCTEmFb,confront,1,NA,Verb,Social,2.43
R_3HQ1DbHlJCTEmFb,conjure,1,NA,Verb,Nonsocial,2.3
R_3HQ1DbHlJCTEmFb,finale,1,1.1635,Noun,Nonsocial,2.76
R_3HQ1DbHlJCTEmFb,aggressor,1,0.9732,Noun,Social,3.29
R_3HQ1DbHlJCTEmFb,interact,0,0.9301,Verb,Social,2.88
R_3HQ1DbHlJCTEmFb,replicate,1,NA,Verb,Nonsocial,3.33
R_3HQ1DbHlJCTEmFb,seduce,1,NA,Verb,Social,2.18
R_3HQ1DbHlJCTEmFb,reference,0,NA,Noun,Nonsocial,2.38
R_3HQ1DbHlJCTEmFb,dignify,1,NA,Verb,Social,1.71
R_3HQ1DbHlJCTEmFb,discontinue,1,NA,Verb,Nonsocial,2.5
R_3HQ1DbHlJCTEmFb,dimension,1,0.8403,Noun,Nonsocial,2.5
R_3HQ1DbHlJCTEmFb,postpone,0,2.3896,Verb,Nonsocial,2.29
R_3HQ1DbHlJCTEmFb,accelerate,1,NA,Verb,Nonsocial,3.48
R_3HQ1DbHlJCTEmFb,trajectory,0,NA,Noun,Nonsocial,3.1
R_3HQ1DbHlJCTEmFb,enhance,1,NA,Verb,Nonsocial,2.21
R_3HQ1DbHlJCTEmFb,consult,0,1.0271,Verb,Social,3.04
R_3HQ1DbHlJCTEmFb,renew,1,NA,Verb,Nonsocial,2.07
R_3HQ1DbHlJCTEmFb,avenge,0,1.841,Verb,Social,2.07
R_3HQ1DbHlJCTEmFb,behavior,1,0.8838,Noun,Social,2.19
R_3HQ1DbHlJCTEmFb,labor,1,1.1491,Noun,Social,3.08
R_3HQ1DbHlJCTEmFb,mingle,1,NA,Verb,Social,3.17
R_3HQ1DbHlJCTEmFb,classify,1,NA,Verb,Nonsocial,2.41
R_3HQ1DbHlJCTEmFb,advertise,1,NA,Verb,Social,2.81
R_3HQ1DbHlJCTEmFb,amendment,1,1.5232,Noun,Nonsocial,2.44
R_3HQ1DbHlJCTEmFb,liberate,1,NA,Verb,Social,2.29
R_3HQ1DbHlJCTEmFb,countdown,1,1.6419,Noun,Nonsocial,3.3
R_3HQ1DbHlJCTEmFb,visualize,1,NA,Verb,Nonsocial,2.45
R_3HQ1DbHlJCTEmFb,invite,1,NA,Verb,Social,3
R_3HQ1DbHlJCTEmFb,allergy,1,2.1297,Noun,Nonsocial,3.68
R_3HQ1DbHlJCTEmFb,monogamy,1,0.8974,Noun,Social,1.7
R_3HQ1DbHlJCTEmFb,layer,1,1.0194,Noun,Nonsocial,3.52
R_3HQ1DbHlJCTEmFb,humility,1,0.8731,Noun,Social,1.75
R_3HQ1DbHlJCTEmFb,fireside,1,1.7177,Noun,Nonsocial,3.84
R_3HQ1DbHlJCTEmFb,lend,1,NA,Verb,Social,3.07
R_3HQ1DbHlJCTEmFb,precedent,1,1.9174,Noun,Nonsocial,1.63
R_3HQ1DbHlJCTEmFb,bribery,1,1.8982,Noun,Social,2.89
R_3HQ1DbHlJCTEmFb,job,1,0.7079,Noun,Social,3.19
R_3HQ1DbHlJCTEmFb,derive,1,NA,Verb,Nonsocial,2
R_3HQ1DbHlJCTEmFb,morale,1,1.4561,Noun,Social,1.85
R_3HQ1DbHlJCTEmFb,wrestle,0,0.9941,Verb,Social,4.33
R_3HQ1DbHlJCTEmFb,connect,1,NA,Verb,Social,2.88
R_3HQ1DbHlJCTEmFb,contribute,1,NA,Verb,Social,2.13
R_3HQ1DbHlJCTEmFb,generate,1,NA,Verb,Nonsocial,2.23
R_3HQ1DbHlJCTEmFb,congress,1,1.1408,Noun,Social,3.9
R_3HQ1DbHlJCTEmFb,invade,1,NA,Verb,Social,3.28
R_3HQ1DbHlJCTEmFb,remarry,1,NA,Verb,Social,2.72
R_3HQ1DbHlJCTEmFb,metaphor,1,1.3867,Noun,Nonsocial,1.94
R_3HQ1DbHlJCTEmFb,govern,1,NA,Verb,Social,2.21
R_3HQ1DbHlJCTEmFb,attendance,1,2.5592,Noun,Social,3.07
R_3HQ1DbHlJCTEmFb,nobility,1,1.4588,Noun,Social,2.81
R_3HQ1DbHlJCTEmFb,immigration,1,1.583,Noun,Social,3.03
R_3HQ1DbHlJCTEmFb,privilege,1,0.9339,Noun,Social,1.93
R_3HQ1DbHlJCTEmFb,time,1,0.9129,Noun,Nonsocial,3.07
R_3HQ1DbHlJCTEmFb,physics,1,0.7998,Noun,Nonsocial,3.07
R_3HQ1DbHlJCTEmFb,ingredient,1,1.1395,Noun,Nonsocial,3.84
R_3HQ1DbHlJCTEmFb,reflect,1,NA,Verb,Nonsocial,2.81
R_3HQ1DbHlJCTEmFb,engage,1,NA,Verb,Social,2.07
R_3HQ1DbHlJCTEmFb,maximize,1,NA,Verb,Nonsocial,1.79
R_3HQ1DbHlJCTEmFb,pacify,1,NA,Verb,Social,2.04
R_3HQ1DbHlJCTEmFb,congratulate,1,NA,Verb,Social,3.04
R_3HQ1DbHlJCTEmFb,foreigner,1,0.9338,Noun,Social,3.32
R_3HQ1DbHlJCTEmFb,stardom,1,1.3304,Noun,Social,2.26
R_3HQ1DbHlJCTEmFb,summarize,1,NA,Verb,Nonsocial,2.32
R_3HQ1DbHlJCTEmFb,volume,1,1.2662,Noun,Nonsocial,3.07
R_3HQ1DbHlJCTEmFb,event,1,1.8388,Noun,Social,2.69
R_3HQ1DbHlJCTEmFb,attract,1,NA,Verb,Social,2.73
R_3HQ1DbHlJCTEmFb,community,1,0.8839,Noun,Social,3.52
R_3HQ1DbHlJCTEmFb,ventilation,1,1.1256,Noun,Nonsocial,3.48
R_3HQ1DbHlJCTEmFb,fluke,1,1.7526,Noun,Nonsocial,2.34
R_3HQ1DbHlJCTEmFb,tolerate,1,NA,Verb,Social,1.78
R_3HQ1DbHlJCTEmFb,advise,0,2.5425,Verb,Social,2.03
R_3HQ1DbHlJCTEmFb,activate,1,NA,Verb,Nonsocial,2.97
R_3HQ1DbHlJCTEmFb,artistry,1,1.9929,Noun,Social,2
R_3HQ1DbHlJCTEmFb,impregnate,1,NA,Verb,Social,3.29
R_3HQ1DbHlJCTEmFb,attend,1,NA,Verb,Social,3.17
R_3HQ1DbHlJCTEmFb,corruption,1,1.8635,Noun,Social,2.39
R_3HQ1DbHlJCTEmFb,hover,1,NA,Verb,Nonsocial,3.17
R_3HQ1DbHlJCTEmFb,hierarchy,1,0.8777,Noun,Social,2.59
R_3HQ1DbHlJCTEmFb,array,1,0.8538,Noun,Nonsocial,2.54
R_3HQ1DbHlJCTEmFb,dioxide,1,0.7975,Noun,Nonsocial,2.81
R_3HQ1DbHlJCTEmFb,potency,0,NA,Noun,Nonsocial,2.32
R_3HQ1DbHlJCTEmFb,participate,1,NA,Verb,Social,2.59
R_3HQ1DbHlJCTEmFb,refuel,1,NA,Verb,Nonsocial,3.53
R_3HQ1DbHlJCTEmFb,stepson,1,1.1637,Noun,Social,3.68
R_3HQ1DbHlJCTEmFb,terrorize,1,NA,Verb,Social,2.84
R_3HQ1DbHlJCTEmFb,communicate,1,NA,Verb,Social,3.43
R_3HQ1DbHlJCTEmFb,delusion,1,1.3779,Noun,Nonsocial,2.3
R_3HQ1DbHlJCTEmFb,series,1,1.2575,Noun,Nonsocial,2.92
R_3HQ1DbHlJCTEmFb,freshen,0,1.2508,Verb,Nonsocial,2.17
R_3HQ1DbHlJCTEmFb,percentage,1,1.578,Noun,Nonsocial,2.9
R_3HQ1DbHlJCTEmFb,tremble,1,NA,Verb,Nonsocial,3.61
R_3HQ1DbHlJCTEmFb,greet,1,NA,Verb,Social,2.96
R_3HQ1DbHlJCTEmFb,make,1,NA,Verb,Nonsocial,2.67
R_3HQ1DbHlJCTEmFb,extend,1,NA,Verb,Nonsocial,2.93
R_3HQ1DbHlJCTEmFb,absorb,1,NA,Verb,Nonsocial,3.11
R_3HQ1DbHlJCTEmFb,etiquette,1,1.7936,Noun,Social,2.15
R_3HQ1DbHlJCTEmFb,subside,1,NA,Verb,Nonsocial,2.26
R_3HQ1DbHlJCTEmFb,untie,1,NA,Verb,Nonsocial,3.89
R_3HQ1DbHlJCTEmFb,openness,0,NA,Noun,Social,1.9
R_3HQ1DbHlJCTEmFb,environment,1,0.8692,Noun,Social,3.74
R_3HQ1DbHlJCTEmFb,unhook,1,NA,Verb,Nonsocial,3.34
R_3HQ1DbHlJCTEmFb,migraine,1,1.4374,Noun,Nonsocial,3.2
R_3HQ1DbHlJCTEmFb,cleanse,1,NA,Verb,Nonsocial,3.31
R_3HQ1DbHlJCTEmFb,mankind,1,1.3296,Noun,Social,2.97
R_3HQ1DbHlJCTEmFb,bleeder,1,2.0288,Noun,Nonsocial,3.5
R_3HQ1DbHlJCTEmFb,taunt,0,1.0346,Verb,Social,2.93
R_3HQ1DbHlJCTEmFb,variation,0,NA,Noun,Nonsocial,2.46
R_3HQ1DbHlJCTEmFb,drawback,1,0.7177,Noun,Nonsocial,2.52
R_3HQ1DbHlJCTEmFb,conclude,1,NA,Verb,Nonsocial,1.78
R_3HQ1DbHlJCTEmFb,speech,1,0.7586,Noun,Social,3.37
R_3HQ1DbHlJCTEmFb,goodwill,1,1.0097,Noun,Social,2.54
R_3HQ1DbHlJCTEmFb,alignment,1,0.9779,Noun,Nonsocial,3.26
R_3HQ1DbHlJCTEmFb,shallows,0,NA,Noun,Nonsocial,3.33
R_3HQ1DbHlJCTEmFb,talker,1,1.637,Noun,Social,4.39
R_3HQ1DbHlJCTEmFb,voucher,1,0.7104,Noun,Nonsocial,3.81
R_3HQ1DbHlJCTEmFb,magnetism,0,NA,Noun,Nonsocial,2.54
R_3HQ1DbHlJCTEmFb,expire,0,2.3667,Verb,Nonsocial,2.73
R_3HQ1DbHlJCTEmFb,impediment,1,1.4903,Noun,Nonsocial,2.56
R_3HQ1DbHlJCTEmFb,outcome,0,NA,Noun,Nonsocial,2.27
R_3HQ1DbHlJCTEmFb,hometown,1,0.9758,Noun,Social,3.33
R_3HQ1DbHlJCTEmFb,retain,0,2.7582,Verb,Nonsocial,2.32
R_3HQ1DbHlJCTEmFb,reviewer,1,0.8116,Noun,Social,3.67
R_3HQ1DbHlJCTEmFb,calculate,1,NA,Verb,Nonsocial,2.74
R_3HQ1DbHlJCTEmFb,simplicity,1,1.1031,Noun,Nonsocial,1.96
R_3HQ1DbHlJCTEmFb,rebellion,1,0.8217,Noun,Social,2.93
R_3HQ1DbHlJCTEmFb,colony,1,0.7532,Noun,Social,3.77
R_3HQ1DbHlJCTEmFb,bode,1,NA,Verb,Nonsocial,1.88
R_3HQ1DbHlJCTEmFb,history,1,0.757,Noun,Social,2.96
R_3HQ1DbHlJCTEmFb,propose,1,NA,Verb,Social,2.19
R_3HQ1DbHlJCTEmFb,dynasty,1,1.0813,Noun,Social,2.46
R_3HQ1DbHlJCTEmFb,figment,1,1.2029,Noun,Nonsocial,2.04
R_3HQ1DbHlJCTEmFb,presenter,1,2.9258,Noun,Social,3.96
R_3HQ1DbHlJCTEmFb,reproduce,1,NA,Verb,Social,3.48
R_3HQ1DbHlJCTEmFb,jiffy,1,1.4045,Noun,Nonsocial,2.33
R_3HQ1DbHlJCTEmFb,accompany,1,NA,Verb,Social,3.07
R_3HQ1DbHlJCTEmFb,pray,0,1.4804,Verb,Social,3.21
R_3HQ1DbHlJCTEmFb,unload,1,NA,Verb,Nonsocial,3.21
R_3HQ1DbHlJCTEmFb,chapter,1,1.3292,Noun,Nonsocial,3.43
R_3HQ1DbHlJCTEmFb,donate,1,NA,Verb,Social,2.88
R_3HQ1DbHlJCTEmFb,dominate,1,NA,Verb,Social,2.12
R_3HQ1DbHlJCTEmFb,compound,1,1.8391,Noun,Nonsocial,3.03
R_3HQ1DbHlJCTEmFb,dissolve,1,NA,Verb,Nonsocial,3.15
R_3HQ1DbHlJCTEmFb,hypnotize,1,NA,Verb,Social,2.48
R_3HQ1DbHlJCTEmFb,uprising,1,2.3811,Noun,Social,2.41
R_3HQ1DbHlJCTEmFb,onset,1,2.7864,Noun,Nonsocial,2.14
R_3HQ1DbHlJCTEmFb,impress,1,NA,Verb,Social,2.07
